corpus_author_id,name,num_citations,num_papers,i10,h_index,h_class
113839976,Andrey Korytov,7445,1213,177,38,H
2693451,Candan Gokceoglu,4562,166,79,38,H
48881280,Teresa M. Amabile,3427,37,12,11,H
50451498,Laurence Wright,56,76,2,4,L
4003169,Gillian P Bates,14564,251,125,61,H
102390659,Georges Azuelos,11425,913,221,45,H
1402452675,Anne-Laure Bolcato-Bellemin,252,8,4,6,L
104130543,Emanuela Barberis,7376,936,175,37,H
153278749,Jasvinder A. Singh,2335,23,6,7,L
49297528,B J Zheng,1279,24,12,11,H
48554040,John E. Murphy,324,57,9,9,L
2197710,Gregory Benner,949,53,21,15,H
48788120,Jackie Campbell,111,21,2,5,L
100643548,Paola Salvini,4734,736,103,30,H
3631572,Alexander G. Pogorelov,120,134,0,7,L
30479843,Jamie G. Saunders,674,14,6,6,L
29046024,Joana Johnson,13,3,1,1,L
1845656,Elsa Spinelli,359,39,13,12,H
91920263,Swantje Dettmers,153,11,4,4,L
49890811,Yi Zhang,2311,432,48,20,H
46742957,Xavier Gidrol,688,48,12,12,H
73617042,赵雅杰,0,16,0,1,L
87305550,Christine Sherriff,1468,13,8,9,L
4483343,Gholam H. Pezeshkpour,1395,51,25,18,H
3047950,Courtney Napoles,870,26,17,14,H
2349016,Woon-Seop Choi,257,80,5,7,L
66261450,Greg Tkacz,557,41,17,15,H
102272183,Mark David Baker,2998,209,54,26,H
144866347,Aldo Tomasi,992,201,29,15,H
7154150,Lawrence M. Lewis,2871,103,41,26,H
123952588,C. L. Barrett,138,3,1,1,L
40114638,B. Kathleen Jordan,2504,29,18,17,H
47218578,Wenyan Yu,59,15,4,5,L
1776669,Wim Sweldens,14442,91,54,41,H
1696139,Graham Richard Roberts,1478,74,32,20,H
143976382,Pratik Chaudhari,540,32,8,9,L
35729970,Yiming Yang,19068,270,100,49,H
153927546,Don Hedeker,2628,37,33,23,H
2697578,Cécile Viboud,13878,335,191,62,H
143677566,Robert Schober,21318,912,349,66,H
12465115,Chao-lin Huang,984,8,3,4,L
39409893,Hume Ernest Field,6282,163,83,40,H
152683233,Yunxia Geng,4,3,0,2,L
152566509,Jose Monroy,619,126,23,15,H
145169163,Zhu Han,26164,1270,433,78,H
10220046,Wouter J M Naber,145,10,5,8,L
6354522,David R. Nerenz,2676,193,51,25,H
39436582,Nan-nan Zheng,2,7,0,1,L
145519081,F. C. Lee,8152,263,157,49,H
46197330,Sven Packmohr,32,19,1,4,L
2400681,Duanbing Chen,937,44,11,11,H
100651907,Christopher Neu,6847,675,141,37,H
30907963,Simranjit Singh Chhibra,4716,499,114,31,H
1390727377,Qingnian Xu,268,565,6,7,L
3152815,Eugenio Gubía,1586,34,16,16,H
116536468,Julien Laye,45,13,1,5,L
46571997,Yingchen Shi,5,12,0,2,L
1380379452,Klara Dokova,3210,14,12,12,H
49532548,Naowarat Cheeptham,71,19,1,5,L
38292913,Deborah A Levesque,675,33,16,15,H
8766616,Ali Sadrolsadat,34,2,1,2,L
3329961,Yelena Mejova,799,67,22,16,H
3270026,Christine Klein,3276,98,40,23,H
40465038,Hui Wang,553,126,23,14,H
35115133,Sharon K. Inouye,22845,374,200,71,H
1403337246,F. Behnerl,2657,1,1,1,L
11178301,Jordan A Munroe,37,8,2,4,L
49277332,Tomoya Saito,94,25,2,5,L
46511206,Boliang Zhu,86,31,2,5,L
103102040,Suyong Choi,4502,513,104,30,H
40362651,Girish Kant Garg,106,22,3,6,L
1383288648,T. Cuhadar Donszelmann,1546,85,12,12,H
2698777,Dario Amodei,3846,29,20,19,H
48641970,Shixia Liu,3510,128,64,30,H
3796900,Andrew M. Wo,326,50,14,11,H
2610854,Cheryl Lee,25,16,0,3,L
34299289,Chao-min Cheng,622,95,20,14,H
144463786,James E. Stine,991,76,19,15,H
1500572310,Tzu-Ping Shih,162,3,1,2,L
1690011,Ingoo Han,6010,185,59,34,H
103853534,Janet K. Wagner,1011,29,7,8,L
7140030,Anand Dayama,2431,49,14,12,H
1383160774,Nsanzimana Sabin,1869,3,3,3,L
40661004,Lauren King,468,13,2,6,L
144436360,John A. Richards,1511,62,4,5,L
144584024,Johan Ugander,1950,35,16,14,H
46573521,Laurent Dinh,3750,24,11,11,H
1399312935,Sudeh Cheraghi-Sohi,912,60,23,18,H
2063258,Pier Luigi Buttigieg,951,95,20,14,H
103638597,Ia Iashvili,7311,902,173,37,H
2657957,André Schumacher,295,19,3,6,L
46919425,Timothy H. Marczylo,1609,67,31,19,H
48216864,Martina Friesland,316,32,8,9,L
2477930,Robert Newman,10504,321,144,46,H
144623110,Barry A. T. Brown,4472,169,78,35,H
2222472,Y.-P. Eric Wang,934,73,17,15,H
30984430,Michail Anastasopoulos,74,10,3,5,L
3410951,Arintaya Phrommintikul,1670,121,25,17,H
31912924,Sarah Katharina Schmitz,3,13,0,2,L
151173583,Pepen Priyawan,0,6,0,1,L
152615848,Salvatore Villani,224,9,2,2,L
6951925,G J Mcavay,4280,95,58,34,H
1489237643,Maria D. Enireb-García,0,3,0,1,L
35944623,Windy Dryden,261,314,6,8,L
47206305,Pablo Barberá,701,36,13,12,H
2893721,Suhang Wang,1898,91,33,19,H
3436940,Dana L. Alden,2075,88,35,21,H
4914862,Anatole Besarab,1119,47,15,15,H
7834288,Bruce L. Evatt,3812,210,85,35,H
143895767,Stephen M. Garcia,237,18,4,5,L
153882397,J. Alison,5022,426,100,35,H
152488967,Konstanty Sumorok,10503,982,159,38,H
69334525,Jürgen Bolten,72,214,0,6,L
144859026,David B. Wallace,143,36,5,7,L
40953923,Richard J. Morris,3257,89,41,25,H
108031822,S. M. Ashrafur,18,2,1,1,L
1391027962,Joseph Jacobs,19,15,0,3,L
145656796,Jane Livingston,356,20,2,4,L
47505831,Andrea Giammanco,14650,1238,288,47,H
31951703,Hisato Matsunaga,1155,87,38,18,H
1626824540,Zhoulang Wang,36,2,1,1,L
3077182,Jouni Pohjalainen,664,44,18,14,H
120762940,H-D Wehner,35,4,2,3,L
7337808,Estifanos Debru,244,21,10,10,H
144513918,Sue Newell,5933,287,102,41,H
152252044,Santoso,64,128,2,5,L
38374639,Nischal Mishra,482,23,10,10,H
89690962,Endang Sri Kentjonowati,4,1,0,1,L
31510435,Rasmidar Samad,39,40,1,4,L
1861492,Jochen Wirtz,4212,220,72,33,H
52053613,Vera Regina Salles Sobral,63,34,1,6,L
46636953,Emanuela Lombardo,774,132,26,15,H
70332804,Sora Kim,514,68,14,13,H
32453479,David E. Bowen,5155,65,39,30,H
3442822,Marco A Allodi,121,44,5,7,L
49197546,Carsten Last,39,8,1,4,L
4789507,Abderrahim Lomri,1232,70,32,23,H
38690654,Ramasamy Ramaraj,638,175,18,13,H
1403765792,Stephanie Ben-Ishai,38,74,0,4,L
4379315,Karl-Peter Hopfner,7058,208,91,46,H
1701353,Yoav Shoham,14011,311,133,54,H
1759679,Zhenyu Tang,171,84,4,6,L
51183005,Kun Li,28,22,1,4,L
2103322,Stacie Petter,3234,78,19,16,H
52523082,Valentino Braitenberg,1307,33,5,6,L
1406413766,Mitzi M. Montoya-Weiss,2259,22,12,11,H
152882847,Michele Pato,276,9,4,5,L
47139327,Elena Alvarez Martin,2607,10,9,9,L
31780468,Jayson M Semmens,1944,178,52,24,H
143926548,Qi Cheng,4312,556,108,30,H
114451645,Luo-Qi Zhou,99,5,1,3,L
8360174,Erica Leigh Slepak,2326,7,6,6,L
1456783526,Elisabeth Mermann-Jozwiak,10,10,0,2,L
123921089,Adhitama Satya,0,1,0,1,L
143991676,Ivan Laptev,19791,148,78,53,H
8047910,Nanfei Wang,98,17,2,6,L
49708351,Siddharth Kaushal Tripathi,584,37,12,11,H
2641723,Carla Maria Amici,994,103,32,19,H
47268575,Tao Li,981,45,15,13,H
6541330,Giancarlo Majori,1453,131,37,20,H
2394136,Christoph Neuberger,483,124,10,10,H
144383565,Jeanette Blomberg,2114,78,25,18,H
50292470,Bing Wen,35,10,2,4,L
70457512,Uwe Breitkopf,326,10,3,5,L
1597345256,Hamish Gibbs,377,7,3,4,L
73345844,Jacques Marchand,122,6,1,1,L
37920148,Lisa D. Brooks,18447,22,16,16,H
32923734,Jianjun Liu,5874,67,37,25,H
144886843,Richard Lathe,5158,22,4,4,L
49494831,Sylvia Hiromi Oswald,109,8,1,2,L
2420171,Aldo Gangemi,7166,276,111,42,H
3348286,Thanh-Le Ha,330,30,10,10,H
2303192,Xue Jiang,93,50,4,6,L
7221509,Srijak Bhatnagar,871,18,5,6,L
123806542,Kevin Stenson,10293,718,153,39,H
1691174,Spencer J. Sherwin,5563,297,106,35,H
3042585,Guillermo Antiñolo,2960,211,73,26,H
2251080,Roger Gee,61,10,3,3,L
103736452,N. F. Castro,4944,409,90,35,H
145817548,Christian Kaufmann,889,61,21,18,H
66161133,Boris Bikbov,4534,21,16,16,H
5579982,Frédéric Geissmann,18279,155,96,54,H
103710541,Hyemin Kim,1966,507,42,20,H
4562368,Farrukh Aqil,2548,103,48,29,H
3922353,Haywood L. Brown,1712,207,49,22,H
1398825996,Francisco A. Garcia-Guerra,1477,2,2,2,L
90990286,Jong-won Ha,1472,168,38,22,H
69885056,Bert Verstappen,3,5,0,1,L
8077702,Richard F. Kitchener,174,28,5,7,L
34381336,Manuel Wenk,639,44,10,10,H
101096383,Sinan Q. Hussien,0,4,0,1,L
36286792,John Young,1305,42,5,7,L
8691756,Ahmet Ozkomur,76,23,1,5,L
116780990,Alessio Ghezzi,10341,665,155,39,H
2460636,Adam D. Galinsky,11806,332,157,58,H
143712768,Ann E Kurth,1370,33,22,17,H
31766650,Clinton T. Koch,243,5,2,2,L
79408770,Fábio Ramôa Pires,1468,239,39,21,H
5318128,Pamela Kato Klebanov,4630,32,24,20,H
1865048,David V. Conti,6012,251,125,42,H
2193198,Aries Arditi,1616,87,33,22,H
46608240,William Arms Fisher,3226,146,36,23,H
6887395,Minghao Song,263,35,5,7,L
2145022,Thomas H. Spencer,721,29,14,12,H
134007310,Grant Gilkison,0,1,0,1,L
1780892,Sanjay Ghemawat,26084,42,19,17,H
103098114,Claudio Grandi,6252,894,130,36,H
5030491,Victor W. Fazio,19767,720,390,71,H
6808276,Parameswarappa Shivappa Byadgi,22,20,0,3,L
2510145,Peter W. Collins,4874,196,109,41,H
4763581,Birthe B Kragelund,1926,160,61,25,H
31272200,Giuliana Galati,795,248,24,14,H
1981239,Jean-Marie Lagniez,373,74,10,10,H
39053613,Mark S Rosenbaum,1321,142,32,21,H
119311574,Ray Hilborn,1731,27,16,15,H
46862638,E Middleton,2674,15,8,8,L
48412041,María J. Roberti,142,12,5,5,L
2172501,Karsten Steinhauer,2069,88,28,23,H
1401957873,Guillermo M. Ruíz-Palacios,1085,51,24,17,H
39192279,Rajiv Ratna Pandey,250,58,7,9,L
144577675,Philip Lewis,12389,141,26,19,H
1455011433,Hrvoje vStefanvci'c,5,2,0,2,L
8110368,Julie H. Cocker,747,7,6,6,L
152358973,Manuela Cirilli,6938,340,90,32,H
144936970,Robert I. Money,6,6,0,3,L
67326595,Bart Verheij,151,43,7,7,L
144641246,M. Barbero,4546,401,86,34,H
104184921,E. L. Elberg,165,2,1,1,L
3128062,JohnM. Stowers,1552,94,13,12,H
34858805,Chun-Cheng Liu,1403,45,22,16,H
1409250050,Julian Camilo Vega-Alfonso,33,4,1,3,L
71215362,Garrett Strang,4,5,0,1,L
11826943,Adela Maghear,21,6,1,2,L
1795021,Paul M. Treitz,2860,100,47,26,H
143783379,Yonina C. Eldar,19766,757,266,66,H
5994609,Hans van Haevermaet,3289,440,67,25,H
114807522,Raquel Maria Rossi Wosiack,6,10,0,2,L
117761943,Lauren Serafin,52,2,1,1,L
22483184,Jonathan Betz Brown,4606,73,52,31,H
47837119,Sukanta Saha,3053,47,9,9,L
143605472,Andréa S. Bordin,5,15,0,2,L
152509262,Helena Malbouisson,9568,1106,235,46,H
30417245,Arvind Singhal,841,83,17,14,H
2344582,Maarten Boonekamp,11811,1032,226,46,H
1399987302,A Clark,129,3,2,3,L
3952582,Karen D Rudolph,4828,128,68,33,H
78138903,Alfonso Muriel,3742,162,56,27,H
2238463,Thomas A. Huld,406,11,4,6,L
1753888,Matthew H. Samore,10242,432,172,49,H
121117878,Ivan Pozdnyakov,3265,396,79,25,H
1401900271,Cristina Pindado-Ortega,49,36,1,4,L
2907212,Peter Heutink,16090,338,192,63,H
120786124,Mariló García,0,97,0,1,L
118155635,Oliver Keith Baker,10500,768,199,44,H
49930698,Doug Freeman,1132,4,1,1,L
87774537,Jeya Dhavamani,3,1,0,1,L
1403264663,Arturo Torres-González,71,26,2,6,L
2453470,Lionel Vaux,168,30,4,7,L
4696682,Sue VandeWoude,1545,138,49,21,H
114982395,Matteo Beretta,4758,528,107,34,H
2638399,Tomoya Tanjo,61,30,2,4,L
145375703,Duc Trung Nguyen,155,35,6,8,L
46852494,Younes Ghasemi,649,101,26,15,H
66886915,Juliana Teixeira Jales Menescal Pinto,36,24,1,5,L
71797797,Gary Hoban,101,4,2,2,L
1403757118,Norberto Francisco Hernández-Llanes,756,8,2,2,L
40201308,César Laurent,1814,9,5,6,L
1491116567,Hao-Rui Si,937,4,2,3,L
1989584,Sung-En Hsieh,70,17,2,6,L
48000665,Zixiang Zeng,8,3,0,2,L
9254237,Yongju Song,5,12,0,2,L
1421860067,Magnolia Del Pilar Ballesteros-Cabrera,22,8,1,2,L
152858236,Qian Tao,303,9,3,4,L
31961024,Fumihiko Kawamoto,310,26,7,9,L
39857006,Gopalan Sethuraman,2178,71,37,21,H
152602998,Deborah Pinna,4231,426,86,27,H
2730249,Michel F. Sanner,6296,56,24,19,H
1399007236,Estefanía Burgos-Morón,324,19,9,9,L
6521813,Reuben Granich,5237,127,58,31,H
38820608,José Matas,6988,74,45,28,H
4951897,Timothy Barklow,11636,996,222,46,H
50275717,Laurent El Kaim,120,198,1,5,L
145634558,Hao Hu,3631,234,55,29,H
88466116,D. Apostolov,0,11,0,1,L
137443722,Esti Sugiharti,1,1,0,1,L
37462547,Kailiang Cheng,33,33,0,3,L
3040205,Rotem Sorek,8935,116,74,45,H
1398319184,Varda Gross-Tsur,2368,141,59,29,H
108099850,魏余红,0,4,0,1,L
2536499,Sung-Un Yang,924,49,22,17,H
144053687,Aleksandra Mojsilovic,2040,131,42,25,H
6261184,Melinda A. Stanley,5386,272,124,36,H
6135438,Danuta M. Skowronski,6250,176,98,38,H
12553515,Alejandro D. Rey,901,379,17,12,H
19014942,Rosario Vargas Solís,425,20,2,5,L
144806550,A. Kapopoulou,1244,34,18,17,H
145061660,Ruth E. Ley,48701,154,96,61,H
122739347,Puja C. Rao,4619,38,25,21,H
152479860,Ketevi Assamagan,10494,731,179,45,H
2241987,Yukihiko Shirayama,2939,114,45,26,H
1870006,Peter Kieseberg,611,80,15,12,H
33306311,Sreyam Sinha,181,24,7,9,L
2198015,Pyong Woo Park,3882,88,49,28,H
143986107,Crispin Jenkinson,6159,192,84,36,H
3913674,Devasahayam Jesudas Christopher,6073,41,30,25,H
1687797,David Glen Ferguson,83,14,3,4,L
117126929,John B. Diamond,2711,39,23,18,H
35837717,Janara Christensen,668,17,7,7,L
32594239,Setsuji Tone,247,74,5,9,L
3360126,Steven J Cooke,14790,738,364,58,H
5450685,Filippa Lentzos,159,94,4,6,L
4210573,Josef Wisser,1014,179,26,18,H
1390764797,Kyong Sei Lee,6803,542,142,36,H
1397929278,Carmen Rodriguez-Blazquez,1798,126,43,24,H
39071908,Alberto Giovanello Diaz,18,8,0,4,L
2086966,Apostolos Georgiadis,2077,172,51,22,H
3011075,Lynn F. Gladden,2862,442,96,26,H
48413785,Braj Bhushan Pandey,110,40,3,6,L
51262127,Márton Bartók,3018,429,73,24,H
153741994,Morio Arai,22,10,1,3,L
40408532,Melissa Billington,92,4,2,4,L
50483871,Christine Martin,634,38,5,8,L
51067069,Zhijun Xie,25,11,0,3,L
81955590,Nitin Vazirani,38,2,1,1,L
39652196,Sam Gershman,145,3,2,2,L
46422383,Sandra M. McCarthy,24,1,1,1,L
4161963,Boudewijn J. Kollen,4513,142,49,29,H
88788506,A. Harrison,1161,88,26,19,H
1382625483,Maxim Pieters,748,256,27,15,H
46629775,Jo Mackiewicz,79,22,3,4,L
2551598,Jeffrey S. Jhang,692,61,21,15,H
2742713,Paolo Manunta,6646,252,93,38,H
1381967588,J. F. Mac'ias-P'erez,5116,236,64,28,H
2182020,Juliana Alvares Duarte Bonini Campos,996,278,28,17,H
36031254,A. P. Sweeney,3799,12,8,8,L
104382416,Wietze van der Werff,75,8,4,6,L
145774745,James M. Hughes,6735,157,79,35,H
48942506,Peter Graham Hill,2712,114,39,23,H
40433465,Eugenio B Reyes,75,11,2,6,L
114877034,Roza Bazinska,230,1,1,1,L
1422174185,Gundula Trott-Kriegeskorte,9,6,0,2,L
4127274,Sinziana Seicean,798,62,21,16,H
41192134,Piyush Rajendra Sharma,495,84,10,10,H
1405031326,Arnau Valladares-Esteban,5,7,0,2,L
122113652,Alex Alemi,3241,9,4,4,L
7972096,Antonino Araco,599,54,20,15,H
1419930243,Jenny Chang-Claude,1340,96,24,18,H
152606681,Max Salfinger,2684,110,50,28,H
47325328,P. G. Moore,653,22,2,4,L
1679508,James L. Prince,1104,2,1,1,L
2320967,Chava Peretz,3275,100,45,27,H
49970503,Zhaoping Li,1969,89,29,19,H
153416340,Namjoo Lee,38,5,2,3,L
34230203,Viswanathan N. Bringi,4788,244,94,37,H
2731925,Claudia Hauff,1676,148,45,22,H
4141182,Emily M D Grundy,1356,82,36,20,H
114269088,Erika Liseth Murcia,0,2,0,1,L
66216537,Gunter Quast,11961,935,186,44,H
48561884,Daniel Boyer,233,17,6,7,L
5037435,Sharyne M. Donfield,5350,123,59,31,H
15031549,Eili N Riise,31,3,1,2,L
50395055,Ke Wang,102,55,2,5,L
2359692,Qing Lan,12152,610,256,52,H
8907608,Bas van der Veer,923,11,8,8,L
144141513,Jin Dong,72,11,4,6,L
49010678,C Lee,10,5,0,2,L
3378625,Karen M Devries,3392,98,35,24,H
7439287,Osvaldo Pacheco,49,51,1,5,L
3797636,Mingxing Huang,330,18,2,6,L
46797363,Gireesh Sharma,11,5,0,3,L
49432952,H. K. Oh,225,28,6,7,L
34669007,Robert D. Gibbons,10275,376,141,55,H
143609742,Tamara Ellen Davies,39,8,2,4,L
30422969,Guy Jacobson,673,22,8,9,L
31050789,Pamela Klabbers,10295,651,154,39,H
50488518,Kimberly S Keller,62,9,1,3,L
49023826,Jonathan D. Barsky,628,19,8,9,L
102250179,François Levrier,3089,116,29,20,H
49163554,James E. Saunders,863,18,5,6,L
143932557,Mehdi Rahmani,476,197,15,12,H
145119839,Anders Wallin,13163,428,222,57,H
152554146,Simon S. Cross,3094,46,30,23,H
6065517,Ravi Kumar Balu,790,4,1,2,L
143932396,Margherita Cinà,12,3,0,3,L
46255699,L M Li,7,18,0,2,L
1581474628,الیمین فالته,0,1,0,1,L
5963208,Cécile Terrenoire,672,29,15,14,H
1404323494,Juan Manuel Miguel-Jiménez,123,20,5,6,L
152459643,Luigi Fiore,10029,634,147,38,H
4196443,Ann Hochschild,2574,130,67,28,H
144189259,M. Sheelagh T. Carpendale,9430,249,138,53,H
145330366,Richard Saunders,113,22,3,6,L
152317548,Willard Johns,5114,563,126,33,H
1397474024,Andreas Pfeiffer,1447,270,30,17,H
3551719,Robert J Lennox,425,75,15,13,H
144609620,John Davenall Turner,616,124,16,13,H
34948953,Louise Mørch Mortensen,65,4,2,3,L
2258496,Michael John Berridge,25354,352,193,67,H
50143610,Gerald A. Cole,591,12,3,6,L
13339138,Donald Vesley,879,102,25,16,H
1396497975,Bernardo Dell'Osso,2701,313,83,30,H
2507883,Balázs Hidasi,2361,28,10,10,H
145403238,Eugen Fischer,20,11,0,3,L
4301940,Preston W. Estep,2317,13,9,9,L
1723843,Endre Szemerédi,7442,201,114,43,H
29054357,Jeff Gold,753,37,5,7,L
2088511,Zeyuan Wang,34,12,1,3,L
1685292,Tomaso A. Poggio,32442,360,198,73,H
3826163,Denise J. Jamieson,14382,573,276,57,H
4488719,Anika Stadtmann,773,26,14,14,H
1413105399,M. Khafidz Ma'shum,9,19,0,2,L
7330933,V. C. Lansingh,5585,122,40,25,H
120334610,Huang Shu-fan,1,5,0,1,L
2262872,Massimo Ciccozzi,2374,256,88,25,H
7369419,Isabelle De Bruyn,3713,690,118,26,H
96162550,Anne Lahteenmaki,3909,135,37,21,H
88811832,Jee-Young Jasmine Choi,5788,30,23,20,H
50227298,T S Virdee,8499,530,127,34,H
145398111,R. Rothenberg,47,2,1,1,L
3236911,Anu T. Singh,375,67,9,10,H
49244770,Vanessa Z. Ameen,415,23,8,8,L
2123156,James E. Brau,11472,906,199,48,H
4809292,Hee Yeong Kim,253,40,6,9,L
88111751,О. В. Робустова,1,5,0,1,L
35171310,Giannicola Genovese,2700,44,18,15,H
114005584,K. Ann Renninger,1263,32,4,5,L
32745275,O. M. Osmolovskaya,32,42,1,3,L
144732711,Andrew Ang,6232,83,38,27,H
102616468,Pete Smith,11373,456,177,57,H
103415940,Harry Doust,261,24,5,6,L
3601929,Victor D. Newcomer,408,119,13,12,H
39027716,Larry A Gross,819,25,8,9,L
1403162046,Andreas Motel-Klingebiel,272,48,4,7,L
32175187,Sang Hee Woo,34,15,1,3,L
7240919,Jean C Munn,356,29,12,11,H
7503649,Hong-yan Dong,172,26,6,8,L
6483748,Mihisa Fujisaki,196,17,8,9,L
148754372,عاطف عوض محمد,0,1,0,1,L
148059309,Sydney Higgins,1210,5,3,3,L
77562741,Adam Meijer,1195,73,20,16,H
96215485,Lawrence E. Grinter,17,4,1,1,L
48982386,Ping Li,1433,201,46,20,H
3213150,Edward Loper,2587,22,6,7,L
95876530,Apichart Hortiangtham,2964,382,71,24,H
80419236,Andrew Robb,63,10,2,4,L
39585003,Premila Webster,1068,48,20,18,H
147719406,Nargiza Nuridinovna Vokhidova,0,1,0,1,L
1997048,John Camm,1538,23,8,8,L
4913190,Francisco Veas,908,68,24,17,H
3432215,François-Louis Tariolle,59,5,3,3,L
2350385,Rencheng Tong,139,6,2,2,L
1382624824,Fatma Boran,1282,279,36,20,H
3038118,Bernd H. Schmitt,3776,105,44,27,H
4103009,Abby J. Fyer,5332,192,118,39,H
4499618,Jaroslaw Aronowski,3329,117,58,30,H
144031399,P. D. Harris,1422,161,19,16,H
2402303,Seongwook Choi,280,45,2,5,L
1685272,James F. Blinn,4931,159,42,23,H
47769308,Christopher Gan,668,58,13,13,H
5061717,Robert Goodpaster,115,7,4,5,L
46795226,Mark E. Schweitzer,556,82,14,12,H
120579901,K Myers,1239,4,4,4,L
1491791321,Kai Zhao,141,6,1,1,L
46921694,Ijaz Ahmed,2896,303,90,26,H
144368286,Michael Andrew Lefsky,6303,105,52,30,H
103192064,Nicolas Filipovic,5670,577,132,37,H
92537600,A. Levol,0,17,0,1,L
50641860,Fabrizio Giulietti,559,86,14,12,H
2592343,Pekka Pirinen,853,74,16,13,H
48709379,Leon Danon,47,8,3,3,L
144785524,James T. Simpson,188,9,5,6,L
37280056,Bijender Singh,326,49,12,11,H
114998676,Tatjana M. Hocke,77,7,1,3,L
13008274,Herwig Landenberger,45,11,3,4,L
46896821,Jeffrey C. Allen,6733,185,106,42,H
47528137,Wei Zhang,3387,333,67,24,H
145359885,Marco Manfredini,296,84,11,11,H
2432984,Jacques Remy,2539,116,33,23,H
2814122,Guoqing Shi,1504,56,9,9,L
1402617874,Márcia do Rocio Duarte,2,1,0,1,L
31041001,Majeed Simaan,8,9,0,2,L
89499289,Heather Sugden,174,23,3,4,L
143680254,Alain Brauman,1232,102,32,21,H
114567927,Carl Ransom Rogers,2965,109,27,21,H
102839271,Cuixiang Wang,45,3,1,1,L
87003118,Yiseul Lee,71,13,3,5,L
117318494,Russ Bent,186,1,1,1,L
152536997,Tom,779,434,15,12,H
6434198,Li-min Ou,66,11,2,4,L
1411619762,Clare O’Dwyer,2,6,0,2,L
152905029,Andreas Werner Jung,3292,441,75,25,H
34493725,Dustin A. McCann,328,18,3,7,L
49421578,Yulong Liu,62,22,2,4,L
3027777,Linda J. Kristjanson,7287,258,149,46,H
144689155,Katie Atkinson,1208,82,38,21,H
2053149,Jaime G. Deville,789,64,24,17,H
1715321,Jayavardhana Gubbi,5687,82,23,17,H
39778030,Nicholas B. Davies,3296,85,57,34,H
152597141,Tatjana Šuša,4517,645,112,29,H
5273344,Bailey A. Kermath,95,9,4,5,L
143636876,Yan Lu,4214,114,59,28,H
66635664,Cameron J. R. Blimkie,2873,24,5,6,L
1508515132,Qinglin Shen,10,4,0,2,L
4485581,Tony Bush,556,11,7,7,L
1491277565,John Wiesman,498,1,1,1,L
1726357,Wei Zhang,29351,4585,686,66,H
5901034,Barbara E. Nye,1358,17,13,12,H
14633700,E Subiza,221,11,8,8,L
36724815,Vassili Kachanov,1337,229,28,16,H
152521756,Brian M. Feldman,200,8,5,5,L
8586033,Marissa Iannarone,3195,9,7,7,L
153790883,P. Cavalleri,2805,95,34,24,H
49125972,Jenifer Baer,229,5,3,4,L
2754932,Christina Ungerer,59,11,1,3,L
1637350837,Maria Burgos Florez,62,1,1,1,L
1684805,Mark Billinghurst,13162,570,195,51,H
144263889,Thomas B. Mackenzie,998,68,23,14,H
49554258,Demitri B. Shimkin,68,85,1,5,L
80179116,Michele Arneodo,10888,818,162,42,H
2030079,Zhenghua Song,267,106,4,8,L
52562563,Virgílio Centurion,17,64,0,3,L
4732507,Laura Y. McGirt,667,33,13,11,H
4277598,S D Wexner,17664,946,364,64,H
49444640,Cheng Guo,196,38,3,6,L
1399047370,William E Finch-Savage,3278,118,57,26,H
39947294,Deborah Joy,1056,14,7,7,L
116447604,Wajda Wikhamn,95,18,4,6,L
101860177,Asu Ozdaglar,200,18,4,6,L
32428110,Liuchen Chang,758,4,4,4,L
152575647,Roy Montalvo,4201,418,91,29,H
145416525,Daniele Spiga,9634,709,160,37,H
34684035,Paul M. Mather,2639,191,30,22,H
95476314,Jean-Claude Goussain,38,15,1,4,L
47667455,George R. Parsons,1620,85,33,23,H
15359338,Lisa Lobry de Bruyn,611,46,11,11,H
9004047,Paul Klint,4880,286,63,30,H
144192655,Zhi Hao Yin,62,11,1,2,L
2629558,Nupur Kothari,960,34,11,11,H
50008900,Yuri Y Varakin,3701,16,7,7,L
134084315,Heribert Valero,8,1,0,1,L
5641175,Mirella Ezban,1994,152,56,25,H
15268460,Thomas Ermert,26,8,0,3,L
1727564,Eric Jul,4101,88,27,18,H
113615975,邱雄豪,0,2,0,1,L
49730336,Jeffery Kern,447,24,10,10,H
13940005,Clemens Reto Dialer,0,1,0,1,L
3147395,Usama Anwar,100,12,2,5,L
144561326,Chris Davison,526,66,14,12,H
114803560,Stephen Tyman,1,5,0,1,L
144698498,Carol J. McCall,200,20,5,6,L
3198867,Hugo Liu,3190,62,34,25,H
144295080,Abdul Wahid,506,96,15,12,H
13208184,Abdulmohsen Almulhim,647,4,1,1,L
40117664,Tomomi Takano,1272,108,45,21,H
6445090,Samantha M. Colquhoun,5728,56,25,19,H
46647660,M. Vijaykumar,383,8,2,3,L
51245318,Ryo Kinoshita,320,16,6,7,L
103459825,Antonio Boveia,15422,1809,321,51,H
2939759,Chinatsu Aone,2038,37,18,14,H
2819947,Alicia K. Smith,4564,202,72,35,H
144872055,Jonathan D. Cohen,64076,489,252,108,H
5004162,Randall C. Swaim,825,77,27,17,H
153172090,Huai-zhong Ji,768,46,16,12,H
15845186,Peter L. Thomassen,713,184,25,16,H
104652602,Andrew Wightman,864,217,19,14,H
144768034,Nigel Bevan,3178,97,49,29,H
145263592,Cleve B. Moler,5392,109,31,22,H
3612469,Rasool Bakhsh Tareen,376,105,8,9,L
6937534,Goris Roosendaal,2185,145,59,30,H
